Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
ERR4757809_trimmed_1.fastq.gz	GCF_000026405.1.fna	24.3499	18.4817	97.19	0.138	96.26-97.97	0.138	0.10-0.19	1	1.095	423/7943	90.97	39	NC_010471.1 Leuconostoc citreum KM20, complete sequence
ERR4757809_trimmed_1.fastq.gz	GCF_000006865.1.fna	5.2370	4.9578	99.00	0.030	96.21-99.43	0.030	0.03-0.07	1	1.062	211/9757	88.37	0	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
ERR4757810_trimmed_1.fastq.gz	GCF_000014445.1.fna	75.1054	73.1489	99.85	25.000	NA-NA	HIGH	NA-NA	25	23.666	8472/8862	99.85	0	NC_008531.1 Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293, complete sequence
ERR4757810_trimmed_1.fastq.gz	GCF_000014465.1.fna	14.7156	16.1583	99.51	4.898	NA-NA	HIGH	NA-NA	5	4.898	8596/10002	99.51	2	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
ERR4757810_trimmed_1.fastq.gz	GCF_000014505.1.fna	5.3082	4.5638	99.12	1.767	99.04-99.20	1.767	1.65-1.86	2	2.569	4971/7865	98.53	3	NC_008525.1 Pediococcus pentosaceus ATCC 25745, complete sequence
ERR4757810_trimmed_1.fastq.gz	GCF_000006865.1.fna	1.8251	2.0258	98.80	0.608	98.60-98.99	0.608	0.56-0.65	1	1.326	3053/9757	96.32	5	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
ERR4757810_trimmed_1.fastq.gz	GCF_018351295.1.fna	1.6772	2.6391	98.96	0.558	98.80-99.11	0.558	0.52-0.59	1	1.305	4706/14497	96.44	50	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
ERR4757810_trimmed_1.fastq.gz	GCF_000014545.1.fna	0.7480	0.9120	95.78	0.249	95.16-96.44	0.249	0.19-0.31	1	1.482	612/10467	91.25	316	NC_008527.1 Lactococcus cremoris subsp. cremoris SK11, complete sequence
ERR4757810_trimmed_1.fastq.gz	GCF_000026405.1.fna	0.6204	0.5521	99.24	0.207	98.64-99.69	0.207	0.18-0.25	1	1.398	1355/7943	94.45	101	NC_010471.1 Leuconostoc citreum KM20, complete sequence
ERR4757811_trimmed_1.fastq.gz	GCF_018351295.1.fna	93.5936	95.4183	99.65	131.000	NA-NA	HIGH	NA-NA	131	129.159	13001/14497	99.65	0	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
ERR4757811_trimmed_1.fastq.gz	GCF_000014465.1.fna	3.9455	2.8069	99.38	5.522	NA-NA	HIGH	NA-NA	5	5.522	8242/10002	99.38	10	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
ERR4757811_trimmed_1.fastq.gz	GCF_000014445.1.fna	2.2548	1.4228	99.33	3.156	NA-NA	HIGH	NA-NA	3	3.156	7205/8862	99.33	22	NC_008531.1 Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293, complete sequence
ERR4757811_trimmed_1.fastq.gz	GCF_000014545.1.fna	0.1408	0.1113	97.25	0.197	96.60-97.84	0.197	0.16-0.24	1	1.173	791/10467	92.01	0	NC_008527.1 Lactococcus cremoris subsp. cremoris SK11, complete sequence
ERR4757811_trimmed_1.fastq.gz	GCF_000146045.2.fna	0.0651	0.2407	99.11	0.091	98.57-99.50	0.091	0.08-0.11	1	1.049	3265/49417	91.61	0	NC_001133.9 Saccharomyces cerevisiae S288C chromosome I, complete sequence
ERR4757812_trimmed_1.fastq.gz	GCF_000014445.1.fna	74.1358	57.0170	99.76	8.916	NA-NA	HIGH	NA-NA	9	8.916	8237/8862	99.76	0	NC_008531.1 Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293, complete sequence
ERR4757812_trimmed_1.fastq.gz	GCF_018351295.1.fna	14.1549	17.5886	99.60	1.702	99.55-99.65	1.702	1.63-1.77	2	2.257	10468/14497	98.96	19	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
ERR4757812_trimmed_1.fastq.gz	GCF_000014545.1.fna	6.7210	6.4703	98.37	0.808	98.22-98.58	0.808	0.74-0.87	1	1.535	3491/10467	96.52	0	NC_008527.1 Lactococcus cremoris subsp. cremoris SK11, complete sequence
ERR4757812_trimmed_1.fastq.gz	GCF_000146045.2.fna	4.0558	18.2688	99.48	0.488	99.40-99.59	0.488	0.47-0.50	1	1.273	16273/49417	96.48	0	NC_001133.9 Saccharomyces cerevisiae S288C chromosome I, complete sequence
ERR4757812_trimmed_1.fastq.gz	GCF_000026405.1.fna	0.9325	0.6553	98.39	0.112	97.09-99.51	0.112	0.08-0.17	1	1.541	540/7943	91.69	86	NC_010471.1 Leuconostoc citreum KM20, complete sequence
ERR4757813_trimmed_1.fastq.gz	GCF_018351295.1.fna	58.6622	67.4191	99.41	1.121	99.32-99.50	1.121	1.07-1.17	1	1.754	8138/14497	98.15	0	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
ERR4757813_trimmed_1.fastq.gz	GCF_000014445.1.fna	26.8817	19.1220	98.92	0.513	98.74-99.16	0.513	0.47-0.54	1	1.301	2538/8862	96.05	15	NC_008531.1 Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293, complete sequence
ERR4757813_trimmed_1.fastq.gz	GCF_000006865.1.fna	5.7432	4.6558	99.05	0.110	98.21-99.63	0.110	0.09-0.14	1	1.069	754/9757	92.07	0	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
ERR4757813_trimmed_1.fastq.gz	GCF_000014465.1.fna	5.7215	4.5884	99.12	0.109	98.42-100.09	0.109	0.08-0.14	1	1.123	787/10002	92.13	6	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
ERR4757813_trimmed_1.fastq.gz	GCF_000209795.2.fna	2.9915	4.2146	98.77	0.057	97.44-99.86	0.057	0.04-0.09	1	1.032	651/17194	89.98	0	NC_017196.2 Bacillus subtilis subsp. natto BEST195, complete sequence
ERR4757814_trimmed_1.fastq.gz	GCF_018351295.1.fna	60.4997	70.2771	99.25	11.884	NA-NA	HIGH	NA-NA	12	11.884	11482/14497	99.25	18	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
ERR4757814_trimmed_1.fastq.gz	GCF_000014465.1.fna	18.3258	14.8545	99.52	3.600	NA-NA	HIGH	NA-NA	3	3.600	8607/10002	99.52	0	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
ERR4757814_trimmed_1.fastq.gz	GCF_000014445.1.fna	15.4457	11.1050	98.75	3.034	NA-NA	HIGH	NA-NA	3	3.034	6000/8862	98.75	95	NC_008531.1 Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293, complete sequence
ERR4757814_trimmed_1.fastq.gz	GCF_000026405.1.fna	5.7289	3.7634	99.37	1.125	99.24-99.48	1.125	1.06-1.19	1	1.775	4420/7943	98.13	0	NC_010471.1 Leuconostoc citreum KM20, complete sequence
ERR4757815_trimmed_1.fastq.gz	GCF_000014545.1.fna	93.6639	94.7121	99.16	168.000	NA-NA	HIGH	NA-NA	168	180.203	8063/10467	99.16	3	NC_008527.1 Lactococcus cremoris subsp. cremoris SK11, complete sequence
ERR4757815_trimmed_1.fastq.gz	GCF_000014445.1.fna	4.9570	4.0044	98.38	8.891	NA-NA	HIGH	NA-NA	9	8.891	5336/8862	98.38	1	NC_008531.1 Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293, complete sequence
ERR4757815_trimmed_1.fastq.gz	GCF_000214785.1.fna	0.9974	0.9137	99.46	1.789	99.39-99.53	1.789	1.71-1.88	2	2.509	6786/9636	98.88	33	NC_015602.1 Lactobacillus kefiranofaciens subsp. kefiranofaciens, complete sequence
ERR4757815_trimmed_1.fastq.gz	GCF_009739535.1.fna	0.3818	0.3698	99.90	0.685	99.74-100.08	0.685	0.64-0.73	1	1.436	5001/10398	97.67	0	NZ_CP029971.1 Lentilactobacillus kefiri strain DH5 chromosome, complete genome
ERR4757816_trimmed_1.fastq.gz	GCF_000146045.2.fna	90.4878	97.1818	99.63	0.668	99.57-99.71	0.668	0.65-0.69	1	1.413	21491/49417	97.35	0	NC_001133.9 Saccharomyces cerevisiae S288C chromosome I, complete sequence
ERR4757816_trimmed_1.fastq.gz	GCF_018351295.1.fna	9.5122	2.8182	95.86	0.070	93.93-98.16	0.070	0.03-0.13	1	1.373	268/14497	87.92	0	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
ERR4757817_trimmed_1.fastq.gz	GCF_000056065.1.fna	50.4632	45.2220	98.39	6.137	NA-NA	HIGH	NA-NA	6	6.137	4489/7436	98.39	16	NC_008054.1 Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002, complete sequence
ERR4757817_trimmed_1.fastq.gz	GCF_000014465.1.fna	14.0772	15.8296	99.52	1.712	99.45-99.58	1.712	1.63-1.81	2	2.205	7054/10002	98.88	1	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
ERR4757817_trimmed_1.fastq.gz	GCF_000026405.1.fna	10.2944	9.3816	99.64	1.252	99.54-99.73	1.252	1.19-1.32	2	1.840	5121/7943	98.59	0	NC_010471.1 Leuconostoc citreum KM20, complete sequence
ERR4757817_trimmed_1.fastq.gz	GCF_000006865.1.fna	8.5606	9.7307	99.22	1.041	99.12-99.33	1.041	0.99-1.10	1	1.638	4958/9757	97.84	5	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
ERR4757817_trimmed_1.fastq.gz	GCF_000014445.1.fna	5.3622	5.3483	99.02	0.652	98.83-99.22	0.652	0.60-0.70	1	1.332	3189/8862	96.76	97	NC_008531.1 Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293, complete sequence
ERR4757817_trimmed_1.fastq.gz	GCF_018351295.1.fna	5.3302	8.5895	99.48	0.648	99.33-99.63	0.648	0.61-0.68	1	1.422	5896/14497	97.14	24	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
ERR4757817_trimmed_1.fastq.gz	GCF_000014505.1.fna	2.7156	2.3910	98.58	0.330	98.16-98.98	0.330	0.29-0.37	1	1.185	1432/7865	94.65	28	NC_008525.1 Pediococcus pentosaceus ATCC 25745, complete sequence
ERR4757817_trimmed_1.fastq.gz	GCF_000010145.1.fna	2.5592	2.5808	99.56	0.311	99.21-99.87	0.311	0.28-0.34	1	1.341	1961/8356	95.43	1	NC_010610.1 Limosilactobacillus fermentum IFO 3956, complete sequence
ERR4757817_trimmed_1.fastq.gz	GCA_000155515.2.fna	0.6374	0.9266	97.39	0.078	95.88-99.11	0.078	0.04-0.13	1	1.179	441/12830	89.70	35	CP002391.1 Lactobacillus paracasei subsp. paracasei 8700:2, complete genome
ERR4757818_trimmed_1.fastq.gz	GCA_014058685.1.fna	31.8858	30.3368	98.06	4.693	NA-NA	HIGH	NA-NA	4	4.693	4373/8025	98.06	2	CP059055.1 Lactobacillus johnsonii strain NCK2677 chromosome, complete genome
ERR4757818_trimmed_1.fastq.gz	GCF_000026405.1.fna	30.8870	28.5613	99.52	4.546	NA-NA	HIGH	NA-NA	4	4.546	6843/7943	99.52	0	NC_010471.1 Leuconostoc citreum KM20, complete sequence
ERR4757818_trimmed_1.fastq.gz	GCF_000007525.1.fna	26.6846	29.4065	99.06	3.927	NA-NA	HIGH	NA-NA	4	3.927	7156/9595	99.06	0	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence
ERR4757818_trimmed_1.fastq.gz	GCF_000014445.1.fna	5.1673	5.2295	99.35	0.760	99.21-99.52	0.760	0.70-0.80	1	1.595	3861/8862	97.36	76	NC_008531.1 Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293, complete sequence
ERR4757818_trimmed_1.fastq.gz	GCA_000014425.1.fna	1.2996	1.2003	97.25	0.191	96.43-98.02	0.191	0.13-0.24	1	1.300	557/7578	91.92	256	CP000413.1 Lactobacillus gasseri ATCC 33323, complete genome
ERR4757818_trimmed_1.fastq.gz	GCF_018351295.1.fna	1.2731	2.0816	99.22	0.187	98.82-99.57	0.187	0.16-0.21	1	1.158	1956/14497	93.74	18	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
ERR4757818_trimmed_1.fastq.gz	GCF_000014465.1.fna	1.2179	1.3897	98.21	0.179	97.66-98.72	0.179	0.15-0.22	1	1.136	941/10002	92.66	10	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
ERR4757818_trimmed_1.fastq.gz	GCF_000014545.1.fna	0.6177	0.7825	95.69	0.091	94.24-97.69	0.091	0.05-0.15	1	1.090	233/10467	88.45	76	NC_008527.1 Lactococcus cremoris subsp. cremoris SK11, complete sequence
ERR4757818_trimmed_1.fastq.gz	GCF_000006865.1.fna	0.5436	0.6269	98.84	0.080	97.65-99.98	0.080	0.05-0.12	1	1.057	522/9757	90.99	3	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
ERR4757818_trimmed_1.fastq.gz	GCF_000014485.1.fna	0.4234	0.3848	98.96	0.062	97.35-101.03	0.062	0.03-0.10	1	1.033	333/7600	90.40	12	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
ERR4757819_trimmed_1.fastq.gz	GCF_000026405.1.fna	44.4164	39.1168	99.81	1.851	99.75-99.86	1.851	1.77-1.94	2	2.492	6311/7943	99.26	0	NC_010471.1 Leuconostoc citreum KM20, complete sequence
ERR4757819_trimmed_1.fastq.gz	GCF_000007525.1.fna	17.5045	18.3717	99.13	0.729	98.97-99.30	0.729	0.68-0.78	1	1.455	3786/9595	97.04	0	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence
ERR4757819_trimmed_1.fastq.gz	GCA_014058685.1.fna	10.7797	9.7678	98.11	0.449	97.86-98.43	0.449	0.39-0.49	1	1.265	1605/8025	94.94	0	CP059055.1 Lactobacillus johnsonii strain NCK2677 chromosome, complete genome
ERR4757819_trimmed_1.fastq.gz	GCF_000014445.1.fna	8.9681	8.6441	99.25	0.374	98.95-99.54	0.374	0.33-0.41	1	1.301	2191/8862	95.59	72	NC_008531.1 Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293, complete sequence
ERR4757819_trimmed_1.fastq.gz	GCF_018351295.1.fna	8.1837	12.7443	99.17	0.341	98.91-99.49	0.341	0.30-0.37	1	1.216	3241/14497	95.28	25	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
ERR4757819_trimmed_1.fastq.gz	GCF_000014465.1.fna	3.1233	3.3940	99.37	0.130	98.76-100.08	0.130	0.10-0.16	1	1.116	1004/10002	92.85	0	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
ERR4757819_trimmed_1.fastq.gz	GCF_000006865.1.fna	2.1410	2.3518	96.57	0.089	94.97-98.35	0.089	0.05-0.14	1	1.050	282/9757	89.20	54	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
ERR4757819_trimmed_1.fastq.gz	GCF_000014525.1.fna	2.0086	2.7274	97.91	0.084	96.65-99.06	0.084	0.05-0.12	1	1.240	499/11907	90.27	15	NC_008526.1 Lacticaseibacillus paracasei ATCC 334, complete sequence
ERR4757819_trimmed_1.fastq.gz	GCF_000014505.1.fna	1.6487	1.4028	97.94	0.069	96.25-99.45	0.069	0.04-0.12	1	1.088	274/7865	89.74	21	NC_008525.1 Pediococcus pentosaceus ATCC 25745, complete sequence
ERR4757819_trimmed_1.fastq.gz	GCF_000014545.1.fna	1.2261	1.4794	98.05	0.051	95.98-99.98	0.051	0.02-0.10	1	1.035	284/10467	89.02	0	NC_008527.1 Lactococcus cremoris subsp. cremoris SK11, complete sequence
ERR4757821_trimmed_1.fastq.gz	GCF_000007525.1.fna	46.1895	46.0092	99.15	11.545	NA-NA	HIGH	NA-NA	11	11.545	7373/9595	99.15	0	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence
ERR4757821_trimmed_1.fastq.gz	GCA_014058685.1.fna	27.3217	23.4963	97.93	6.829	NA-NA	HIGH	NA-NA	6	6.829	4197/8025	97.93	266	CP059055.1 Lactobacillus johnsonii strain NCK2677 chromosome, complete genome
ERR4757821_trimmed_1.fastq.gz	GCF_000014545.1.fna	6.1666	7.0613	99.48	1.541	99.40-99.53	1.541	1.46-1.62	2	2.314	7013/10467	98.72	657	NC_008527.1 Lactococcus cremoris subsp. cremoris SK11, complete sequence
ERR4757821_trimmed_1.fastq.gz	GCF_018351295.1.fna	5.5183	8.1558	99.54	1.379	99.47-99.61	1.379	1.33-1.43	2	1.948	9415/14497	98.62	5	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
ERR4757821_trimmed_1.fastq.gz	GCF_000006865.1.fna	5.0433	5.2577	99.79	1.261	99.71-99.86	1.261	1.21-1.32	2	2.064	6566/9757	98.73	14	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
ERR4757821_trimmed_1.fastq.gz	GCF_000014485.1.fna	4.8114	3.9528	99.94	1.203	99.83-100.01	1.203	1.15-1.27	2	1.837	5218/7600	98.79	0	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
ERR4757821_trimmed_1.fastq.gz	GCA_000014425.1.fna	1.1998	1.0017	98.82	0.300	98.41-99.28	0.300	0.25-0.34	1	2.022	1388/7578	94.67	1	CP000413.1 Lactobacillus gasseri ATCC 33323, complete genome
ERR4757821_trimmed_1.fastq.gz	GCF_000014445.1.fna	0.8910	0.8150	98.36	0.223	97.88-98.77	0.223	0.19-0.26	1	1.148	1058/8862	93.37	19	NC_008531.1 Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293, complete sequence
ERR4757821_trimmed_1.fastq.gz	GCF_018289135.1.fna	0.7250	2.0954	95.25	0.181	94.65-95.68	0.181	0.15-0.21	1	1.133	994/27084	89.89	0	NZ_CP072216.1 Bacteroides xylanisolvens strain CL11T00C03 chromosome, complete genome
ERR4757821_trimmed_1.fastq.gz	GCF_000014465.1.fna	0.6929	0.7146	98.74	0.173	98.18-99.29	0.173	0.14-0.21	1	1.140	1075/10002	93.06	9	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
ERR4757821_trimmed_1.fastq.gz	GCF_000014525.1.fna	0.4753	0.6126	95.77	0.119	94.55-97.18	0.119	0.07-0.17	1	1.415	357/11907	89.30	32	NC_008526.1 Lacticaseibacillus paracasei ATCC 334, complete sequence
ERR4757821_trimmed_1.fastq.gz	GCF_000026405.1.fna	0.4014	0.3355	97.29	0.100	96.05-98.58	0.100	0.06-0.15	1	1.194	325/7943	90.20	44	NC_010471.1 Leuconostoc citreum KM20, complete sequence
ERR4757821_trimmed_1.fastq.gz	GCF_000016825.1.fna	0.3687	0.3249	96.45	0.092	95.14-98.28	0.092	0.05-0.14	1	1.071	239/8055	89.27	4	NC_009513.1 Limosilactobacillus reuteri subsp. reuteri, complete sequence
ERR4757821_trimmed_1.fastq.gz	GCF_000220885.1.fna	0.1952	0.1671	97.29	0.049	94.94-98.65	0.049	0.03-0.10	1	1.028	178/8332	88.33	14	NC_017215.1 Bifidobacterium animalis subsp. lactis CNCM I-2494, complete sequence
ERR4757822_trimmed_1.fastq.gz	GCF_000014445.1.fna	84.4213	84.8772	99.16	58.000	NA-NA	HIGH	NA-NA	58	53.757	6819/8862	99.16	7	NC_008531.1 Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293, complete sequence
ERR4757822_trimmed_1.fastq.gz	GCF_000014485.1.fna	11.9608	10.7996	99.24	8.217	NA-NA	HIGH	NA-NA	8	8.217	5993/7600	99.24	0	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
ERR4757822_trimmed_1.fastq.gz	GCF_000007525.1.fna	1.0630	1.1637	99.10	0.730	98.93-99.27	0.730	0.68-0.79	1	1.435	3761/9595	97.02	0	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence
ERR4757822_trimmed_1.fastq.gz	GCA_000155515.2.fna	0.9600	1.4068	98.64	0.660	98.48-98.81	0.660	0.62-0.70	1	1.381	4117/12830	96.40	2	CP002391.1 Lactobacillus paracasei subsp. paracasei 8700:2, complete genome
ERR4757822_trimmed_1.fastq.gz	GCA_014058685.1.fna	0.6674	0.6308	97.88	0.459	97.58-98.20	0.459	0.40-0.50	1	1.275	1518/8025	94.77	1	CP059055.1 Lactobacillus johnsonii strain NCK2677 chromosome, complete genome
ERR4757822_trimmed_1.fastq.gz	GCF_000014545.1.fna	0.5251	0.6608	98.01	0.361	97.69-98.34	0.361	0.32-0.40	1	1.202	1758/10467	94.41	335	NC_008527.1 Lactococcus cremoris subsp. cremoris SK11, complete sequence
ERR4757822_trimmed_1.fastq.gz	GCF_000006865.1.fna	0.4024	0.4611	99.16	0.276	98.71-99.52	0.276	0.24-0.31	1	1.204	1835/9757	94.75	13	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
ERR4757823_trimmed_1.fastq.gz	GCF_000014545.1.fna	84.8689	86.5097	99.97	187.000	NA-NA	HIGH	NA-NA	187	189.911	10367/10467	99.97	0	NC_008527.1 Lactococcus cremoris subsp. cremoris SK11, complete sequence
ERR4757823_trimmed_1.fastq.gz	GCF_000006865.1.fna	9.9846	9.2659	99.68	22.000	NA-NA	HIGH	NA-NA	22	21.296	8838/9757	99.68	710	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
ERR4757823_trimmed_1.fastq.gz	GCF_000014445.1.fna	4.8746	3.9695	98.67	10.741	NA-NA	HIGH	NA-NA	11	10.741	5848/8862	98.67	1	NC_008531.1 Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293, complete sequence
ERR4757823_trimmed_1.fastq.gz	GCF_009739535.1.fna	0.2288	0.2234	99.97	0.504	99.81-100.18	0.504	0.46-0.53	1	1.296	4082/10398	97.03	2	NZ_CP029971.1 Lentilactobacillus kefiri strain DH5 chromosome, complete genome
ERR4757823_trimmed_1.fastq.gz	GCF_000014485.1.fna	0.0432	0.0316	96.24	0.095	94.34-97.98	0.095	0.05-0.16	1	1.155	232/7600	89.35	34	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
ERR4757825_trimmed_1.fastq.gz	GCF_000014445.1.fna	95.8939	95.4623	99.90	90.000	NA-NA	HIGH	NA-NA	90	90.139	8593/8862	99.90	0	NC_008531.1 Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293, complete sequence
ERR4757825_trimmed_1.fastq.gz	GCF_000006865.1.fna	2.2471	2.5494	99.45	2.109	99.40-99.52	2.109	1.98-2.20	2	2.502	7229/9757	99.04	0	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
ERR4757825_trimmed_1.fastq.gz	GCF_000007525.1.fna	1.0096	1.0944	98.98	0.948	98.84-99.11	0.948	0.89-1.00	1	1.562	4280/9595	97.43	0	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence
ERR4757825_trimmed_1.fastq.gz	GCA_014058685.1.fna	0.3868	0.3620	98.17	0.363	97.83-98.53	0.363	0.31-0.41	1	1.203	1377/8025	94.47	1	CP059055.1 Lactobacillus johnsonii strain NCK2677 chromosome, complete genome
ERR4757825_trimmed_1.fastq.gz	GCF_000014545.1.fna	0.2926	0.3646	96.26	0.275	95.58-96.87	0.275	0.22-0.34	1	2.227	788/10467	92.00	579	NC_008527.1 Lactococcus cremoris subsp. cremoris SK11, complete sequence
ERR4757825_trimmed_1.fastq.gz	GCF_000014485.1.fna	0.1186	0.1061	98.79	0.111	97.93-99.82	0.111	0.08-0.14	1	1.185	558/7600	91.92	18	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
ERR4757825_trimmed_1.fastq.gz	GCF_009739535.1.fna	0.0513	0.0613	98.21	0.048	96.22-99.91	0.048	0.03-0.08	1	1.270	307/10398	89.26	2	NZ_CP029971.1 Lentilactobacillus kefiri strain DH5 chromosome, complete genome
ERR4757826_trimmed_1.fastq.gz	GCF_000007525.1.fna	40.3937	42.7472	99.16	15.000	NA-NA	HIGH	NA-NA	15	15.463	7376/9595	99.16	0	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence
ERR4757826_trimmed_1.fastq.gz	GCF_000014445.1.fna	27.4459	26.6741	99.50	10.192	NA-NA	HIGH	NA-NA	10	10.192	7587/8862	99.50	2	NC_008531.1 Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293, complete sequence
ERR4757826_trimmed_1.fastq.gz	GCA_014058685.1.fna	24.6225	22.4966	97.95	9.143	NA-NA	HIGH	NA-NA	9	9.143	4225/8025	97.95	269	CP059055.1 Lactobacillus johnsonii strain NCK2677 chromosome, complete genome
ERR4757826_trimmed_1.fastq.gz	GCF_000014465.1.fna	3.8552	4.2242	99.62	1.432	99.54-99.70	1.432	1.37-1.51	2	2.139	6768/10002	98.75	0	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
ERR4757826_trimmed_1.fastq.gz	GCF_000014545.1.fna	0.9605	1.1685	98.93	0.357	98.63-99.24	0.357	0.32-0.39	1	1.201	2258/10467	95.17	10	NC_008527.1 Lactococcus cremoris subsp. cremoris SK11, complete sequence
ERR4757826_trimmed_1.fastq.gz	GCA_000014425.1.fna	0.9502	0.8427	98.78	0.353	98.43-99.15	0.353	0.29-0.39	1	1.825	1617/7578	95.14	1	CP000413.1 Lactobacillus gasseri ATCC 33323, complete genome
ERR4757826_trimmed_1.fastq.gz	GCF_000026405.1.fna	0.5827	0.5174	96.10	0.216	95.35-97.10	0.216	0.16-0.27	1	1.669	516/7943	91.56	96	NC_010471.1 Leuconostoc citreum KM20, complete sequence
ERR4757826_trimmed_1.fastq.gz	GCF_000014485.1.fna	0.4097	0.3576	99.39	0.152	98.77-99.92	0.152	0.12-0.18	1	1.098	895/7600	93.33	6	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
ERR4757826_trimmed_1.fastq.gz	GCF_000016825.1.fna	0.3983	0.3729	96.25	0.148	95.23-97.12	0.148	0.10-0.20	1	1.060	348/8055	90.36	4	NC_009513.1 Limosilactobacillus reuteri subsp. reuteri, complete sequence
ERR4757826_trimmed_1.fastq.gz	GCF_018351295.1.fna	0.3813	0.5987	96.15	0.142	95.08-96.93	0.142	0.10-0.20	1	1.117	789/14497	91.04	30	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
ERR4757827_trimmed_1.fastq.gz	GCF_000007525.1.fna	56.9717	58.9591	99.09	4.454	NA-NA	HIGH	NA-NA	4	4.454	7218/9595	99.09	0	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence
ERR4757827_trimmed_1.fastq.gz	GCA_014058685.1.fna	30.4025	27.1639	98.04	2.377	97.96-98.22	2.377	1.93-2.50	2	2.762	3940/8025	97.73	2	CP059055.1 Lactobacillus johnsonii strain NCK2677 chromosome, complete genome
ERR4757827_trimmed_1.fastq.gz	GCF_000014445.1.fna	3.2408	3.0801	99.45	0.253	99.05-99.85	0.253	0.22-0.29	1	1.388	1754/8862	94.91	6	NC_008531.1 Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293, complete sequence
ERR4757827_trimmed_1.fastq.gz	GCF_000014465.1.fna	2.4684	2.6449	98.77	0.193	98.25-99.31	0.193	0.16-0.23	1	1.256	1279/10002	93.58	1	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
