Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
ERR2014805_trimmed_1.fastq.gz	MAG_501.fa	2.5033	2.5532	96.62	1.745	96.53-96.75	1.745	1.60-1.85	2	2.248	2765/9710	96.03	10	MAG_501_0
ERR2014805_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2603__bin.2.fa	0.5679	0.4804	96.81	0.396	96.39-97.19	0.396	0.34-0.46	1	1.246	995/8308	93.38	0	P2603_k141_86142
ERR2014805_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811279__bin.3.fa	0.4990	0.6921	98.15	0.348	97.86-98.40	0.348	0.32-0.38	1	1.175	2253/13589	94.37	8	NODE_1_length_274429_cov_22.9992_ID_7781
ERR2014805_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859379__bin.8.fa	0.3625	0.2568	99.09	0.253	98.59-99.55	0.253	0.21-0.30	1	1.141	1152/6826	94.42	0	NODE_3_length_161229_cov_37.0000_ID_62026
ERR2014805_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_2__VB16-22__bin.7.fa	0.2112	0.2665	96.73	0.147	95.84-97.40	0.147	0.11-0.19	1	1.129	565/11536	90.73	29	VB16-22_k141_485
ERR2014805_trimmed_1.fastq.gz	FontanaF_2023__SRR20746979__bin.3.fa	0.1503	0.1138	96.43	0.105	95.19-98.29	0.105	0.05-0.16	1	1.153	242/7154	89.65	10	NODE_10_length_61143_cov_28.9945_ID_1888
ERR2014805_trimmed_1.fastq.gz	GCF_004771075.1_ASM477107v1_genomic.fa	0.1430	0.1413	97.36	0.100	95.95-98.70	0.100	0.06-0.16	1	1.060	398/9278	90.34	18	GCF_004771075.1_ASM477107v1_genomic_NZ_CP027563.1 Weissella confusa strain VTT E-133279 chromosome, complete genome
ERR2014805_trimmed_1.fastq.gz	FontanaF_2023__SRR20746839__bin.4.fa	0.0729	0.0549	96.57	0.051	93.23-96.92	0.051	0.05-0.14	1	1.048	125/7322	87.70	11	NODE_2_length_148631_cov_25.9785_ID_15265
ERR2014805_trimmed_1.fastq.gz	LeechJ_2020__ERS3967688__bin.2.fa	0.0727	0.1437	99.25	0.051	97.95-100.55	0.051	0.03-0.07	1	1.117	753/19017	90.11	206	ERS3967688_k141_1437
ERR2014805_trimmed_1.fastq.gz	EBC_089.16.fa	0.0620	0.1016	96.01	0.043	93.82-97.07	0.043	0.03-0.09	1	1.021	189/15779	86.70	4	EBC_089.16_EBC_089_scaffold_51
ERR2014805_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__C05-18__bin.6.fa	0.0589	0.0505	97.44	0.041	94.71-97.94	0.041	0.04-0.09	1	1.053	150/8331	87.85	2	C05-18_k141_315
ERR2014806_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_270__bin.3.fa	66.0042	51.3834	98.91	40.000	NA-NA	HIGH	NA-NA	40	37.497	5534/7774	98.91	24	NODE_24_length_69116_cov_15.0000_ID_16044
ERR2014806_trimmed_1.fastq.gz	MAG_6.fa	10.8951	17.9464	99.97	6.603	NA-NA	HIGH	NA-NA	6	6.603	15893/16058	99.97	0	MAG_6_0
ERR2014806_trimmed_1.fastq.gz	WalshAM_2017__ERS1739834__bin.1.fa	10.4837	7.7777	99.98	6.353	NA-NA	HIGH	NA-NA	6	6.353	7432/7489	99.98	0	ERS1739834_k141_1514
ERR2014806_trimmed_1.fastq.gz	MAG_19.fa	5.5650	12.7207	98.34	3.373	NA-NA	HIGH	NA-NA	3	3.373	13637/22889	98.34	5977	MAG_19_0
ERR2014806_trimmed_1.fastq.gz	MAG_312.fa	2.9589	4.4547	98.91	1.793	98.84-98.97	1.793	1.71-1.87	2	2.634	8925/15037	98.33	0	MAG_312_0
ERR2014806_trimmed_1.fastq.gz	YouL_2022__SRR13308520__bin.4.fa	1.5127	1.2715	98.89	0.917	98.77-99.05	0.917	0.85-0.97	1	1.601	3499/8244	97.27	0	NODE_37_length_133389_cov_15.7682_ID_27250
ERR2014806_trimmed_1.fastq.gz	EBC_134.7.fa	0.7658	1.9359	97.39	0.464	97.19-97.58	0.464	0.43-0.50	1	1.925	4158/25164	94.36	7118	EBC_134.7_EBC_134_scaffold_2638
ERR2014806_trimmed_1.fastq.gz	LeechJ_xxxx__AF89__bin.7.fa	0.5623	0.9834	95.88	0.341	95.50-96.18	0.341	0.30-0.38	1	1.355	1354/17149	92.14	306	AF89_k141_40
ERR2014806_trimmed_1.fastq.gz	FontanaF_2023__SRR20746839__bin.4.fa	0.3671	0.2705	98.80	0.222	98.31-99.22	0.222	0.19-0.26	1	1.111	1004/7322	93.79	0	NODE_2_length_148631_cov_25.9785_ID_15265
ERR2014806_trimmed_1.fastq.gz	LeechJ_2020__ERS3967688__bin.2.fa	0.3365	0.6506	98.71	0.204	98.36-99.14	0.204	0.18-0.23	1	1.175	2356/19017	93.49	267	ERS3967688_k141_1437
ERR2014806_trimmed_1.fastq.gz	LopezSanchezR_2023__SRR13708567__bin.13.fa	0.2638	0.2629	97.54	0.160	96.80-98.15	0.160	0.13-0.20	1	1.096	668/9786	91.70	26	NODE_203_length_18705_cov_7.0000_ID_55160
ERR2014806_trimmed_1.fastq.gz	GCF_001885995.1_ASM188599v1_genomic.fa	0.1681	0.1701	95.53	0.102	94.27-97.28	0.102	0.04-0.15	1	1.160	250/10141	88.74	13	GCF_001885995.1_ASM188599v1_genomic_NZ_JXKT01000001.1 Enterococcus italicus DSM 15952 Scaffold1, whole genome shotgun sequence
ERR2014806_trimmed_1.fastq.gz	MASTER_WP4_CSIC_1__P2235_73323__bin.9.fa	0.0596	0.0728	98.64	0.036	96.36-100.23	0.036	0.02-0.07	1	1.014	283/12165	88.58	1	P2235_73323_k141_1719
ERR2014806_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_251__bin.10.fa	0.0574	0.0993	97.10	0.035	94.90-98.27	0.035	0.02-0.07	1	1.017	234/17028	87.08	11	NODE_4_length_126762_cov_10.0000_ID_36536
ERR2014807_trimmed_1.fastq.gz	WalshAM_2017__ERS1739834__bin.1.fa	54.8765	31.0591	99.96	33.000	NA-NA	HIGH	NA-NA	33	30.043	7399/7489	99.96	0	ERS1739834_k141_1514
ERR2014807_trimmed_1.fastq.gz	MAG_19.fa	28.2697	49.2981	100.00	17.000	NA-NA	HIGH	NA-NA	17	17.506	22883/22889	100.00	0	MAG_19_0
ERR2014807_trimmed_1.fastq.gz	LeechJ_2020__ERS3967688__bin.2.fa	9.6031	14.1633	99.60	5.775	NA-NA	HIGH	NA-NA	5	5.775	16771/19017	99.60	215	ERS3967688_k141_1437
ERR2014807_trimmed_1.fastq.gz	YouL_2022__SRR13308520__bin.4.fa	3.0186	1.9356	98.80	1.815	98.72-98.88	1.815	1.69-1.92	2	2.482	4755/8244	98.24	0	NODE_37_length_133389_cov_15.7682_ID_27250
ERR2014807_trimmed_1.fastq.gz	FontanaF_2023__SRR20746839__bin.4.fa	1.1943	0.6714	98.99	0.718	98.78-99.18	0.718	0.66-0.78	1	1.445	2738/7322	96.88	0	NODE_2_length_148631_cov_25.9785_ID_15265
ERR2014807_trimmed_1.fastq.gz	MAG_6.fa	0.8607	1.0816	97.42	0.518	97.19-97.65	0.518	0.47-0.56	1	1.648	2962/16058	94.69	6035	MAG_6_0
ERR2014807_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_270__bin.3.fa	0.7988	0.4744	98.54	0.480	98.34-98.82	0.480	0.42-0.52	1	1.260	1892/7774	95.54	24	NODE_24_length_69116_cov_15.0000_ID_16044
ERR2014807_trimmed_1.fastq.gz	MAG_312.fa	0.5046	0.5795	98.07	0.303	97.76-98.35	0.303	0.27-0.34	1	1.159	2148/15037	93.92	10	MAG_312_0
ERR2014807_trimmed_1.fastq.gz	GCF_006740305.1_ASM674030v1_genomic.fa	0.2039	0.1295	98.20	0.123	97.23-99.15	0.123	0.09-0.17	1	1.141	512/7797	91.59	2	GCF_006740305.1_ASM674030v1_genomic_NZ_AP019750.1 Lactobacillus delbrueckii subsp. delbrueckii strain NBRC 3202 chromosome, complete genome
ERR2014807_trimmed_1.fastq.gz	MortensenS_xxxx__WK027-1-L-48h-02I4_S14__bin.10.fa	0.1440	0.1512	95.43	0.087	93.65-97.32	0.087	0.05-0.15	1	1.042	265/13601	88.07	2	WK027-1-L-48h-02I4_S14_k141_125
ERR2014807_trimmed_1.fastq.gz	LopezSanchezR_2023__SRR13708567__bin.13.fa	0.1392	0.1058	98.40	0.084	96.88-99.63	0.084	0.05-0.14	1	1.059	477/9786	90.71	0	NODE_203_length_18705_cov_7.0000_ID_55160
ERR2014807_trimmed_1.fastq.gz	LeechJ_2020__ERS3967702__bin.3.fa	0.1142	0.1064	98.42	0.069	97.13-99.73	0.069	0.04-0.10	1	1.033	482/11918	90.17	2	ERS3967702_k141_103
ERR2014807_trimmed_1.fastq.gz	GCF_004771075.1_ASM477107v1_genomic.fa	0.1082	0.0797	98.64	0.065	97.00-100.72	0.065	0.03-0.10	1	1.037	382/9278	90.22	0	GCF_004771075.1_ASM477107v1_genomic_NZ_CP027563.1 Weissella confusa strain VTT E-133279 chromosome, complete genome
ERR2014807_trimmed_1.fastq.gz	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101.fa	0.0991	0.0945	96.67	0.060	94.95-98.87	0.060	0.03-0.10	1	1.061	262/12230	88.34	13	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101_NZ_WOTS01000010.1 Enterococcus lactis strain CICC 24101 NODE_10_length_82300_cov_4.602353, whole genome shotgun sequence
ERR2014807_trimmed_1.fastq.gz	GCF_015244665.1_ASM1524466v1_genomic.fa	0.0650	0.0698	98.78	0.039	96.99-100.82	0.039	0.02-0.07	1	1.027	369/13994	88.93	0	GCF_015244665.1_ASM1524466v1_genomic_NZ_JABCQN010000001.1 Gluconobacter japonicus strain R71697 contig00001, whole genome shotgun sequence
ERR2014810_trimmed_1.fastq.gz	MAG_501.fa	82.7023	80.2465	96.73	52.000	NA-NA	HIGH	NA-NA	52	51.213	3466/9710	96.73	8	MAG_501_0
ERR2014810_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811279__bin.3.fa	8.4076	11.0930	98.87	5.286	NA-NA	HIGH	NA-NA	5	5.286	9551/13589	98.87	0	NODE_1_length_274429_cov_22.9992_ID_7781
ERR2014810_trimmed_1.fastq.gz	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101.fa	2.9434	3.5787	98.51	1.851	98.44-98.58	1.851	1.73-1.94	2	2.750	6507/12230	97.99	8	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101_NZ_WOTS01000010.1 Enterococcus lactis strain CICC 24101 NODE_10_length_82300_cov_4.602353, whole genome shotgun sequence
ERR2014810_trimmed_1.fastq.gz	YouL_2022__SRR13308520__bin.4.fa	2.3175	1.8946	98.71	1.457	98.62-98.80	1.457	1.37-1.54	2	1.887	4236/8244	97.87	2	NODE_37_length_133389_cov_15.7682_ID_27250
ERR2014810_trimmed_1.fastq.gz	MortensenS_xxxx__WK002-1-L-48h-01F6_S30__bin.6.fa	1.9109	1.4361	99.30	1.202	99.20-99.40	1.202	1.13-1.27	2	1.854	4371/7783	98.16	0	WK002-1-L-48h-01F6_S30_k141_2565
ERR2014810_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_286__bin.4.fa	1.3249	1.3443	99.46	0.833	99.32-99.59	0.833	0.79-0.88	1	1.576	5003/10478	97.64	0	NODE_10_length_98713_cov_16.0000_ID_19272
ERR2014810_trimmed_1.fastq.gz	YulandiA_2020__SRS6115052__bin.21.fa	0.2679	0.2109	97.18	0.168	96.42-98.08	0.168	0.12-0.21	1	1.108	517/7955	91.56	1	SRS6115052_k141_129
ERR2014810_trimmed_1.fastq.gz	MAG_19.fa	0.0702	0.1562	96.46	0.044	94.50-98.16	0.044	0.02-0.08	1	1.022	324/22889	87.17	0	MAG_19_0
ERR2014810_trimmed_1.fastq.gz	WalshAM_2017__ERS1739834__bin.1.fa	0.0552	0.0398	98.82	0.035	95.79-99.34	0.035	0.03-0.09	1	0.895	200/7489	88.97	5	ERS1739834_k141_1514
ERR2014813_trimmed_1.fastq.gz	WalshAM_2017__ERS1739834__bin.1.fa	91.8739	81.9835	99.98	71.000	NA-NA	HIGH	NA-NA	71	65.444	7449/7489	99.98	0	ERS1739834_k141_1514
ERR2014813_trimmed_1.fastq.gz	MAG_19.fa	4.5506	12.5115	99.24	3.517	NA-NA	HIGH	NA-NA	3	3.517	18078/22889	99.24	216	MAG_19_0
ERR2014813_trimmed_1.fastq.gz	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101.fa	1.5239	2.2912	98.45	1.178	98.34-98.56	1.178	1.10-1.24	1	1.779	5227/12230	97.30	7	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101_NZ_WOTS01000010.1 Enterococcus lactis strain CICC 24101 NODE_10_length_82300_cov_4.602353, whole genome shotgun sequence
ERR2014813_trimmed_1.fastq.gz	LeechJ_2020__ERS3967688__bin.2.fa	0.8783	2.0424	99.32	0.679	99.18-99.44	0.679	0.65-0.71	1	1.487	7593/19017	97.08	0	ERS3967688_k141_1437
ERR2014813_trimmed_1.fastq.gz	YouL_2022__SRR13308520__bin.4.fa	0.7850	0.7936	98.79	0.607	98.61-98.99	0.607	0.56-0.65	1	1.332	2583/8244	96.33	0	NODE_37_length_133389_cov_15.7682_ID_27250
ERR2014813_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859379__bin.8.fa	0.1765	0.1471	98.34	0.136	97.40-99.15	0.136	0.10-0.19	1	1.062	518/6826	92.02	1	NODE_3_length_161229_cov_37.0000_ID_62026
ERR2014813_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2619__bin.31.fa	0.0903	0.0837	96.66	0.070	94.25-98.58	0.070	0.04-0.14	1	1.034	178/7565	88.61	0	P2619_k141_112
ERR2014813_trimmed_1.fastq.gz	MAG_107.fa	0.0711	0.0475	100.00	0.055	98.56-102.22	0.055	0.03-0.09	1	1.096	303/5466	91.09	41	MAG_107_0
ERR2014813_trimmed_1.fastq.gz	LeechJ_xxxx__AF15__bin.4.fa	0.0504	0.0994	97.33	0.039	95.19-98.58	0.039	0.03-0.08	1	1.049	264/15952	87.61	58	AF15_k141_25
ERR2014814_trimmed_1.fastq.gz	WalshAM_2017__ERS1739834__bin.1.fa	77.7507	62.6247	99.98	55.000	NA-NA	HIGH	NA-NA	55	50.566	7449/7489	99.98	0	ERS1739834_k141_1514
ERR2014814_trimmed_1.fastq.gz	MAG_19.fa	11.2611	27.9466	99.52	7.966	NA-NA	HIGH	NA-NA	8	7.966	19700/22889	99.52	0	MAG_19_0
ERR2014814_trimmed_1.fastq.gz	WalshAM_2017__ERR1981175__bin.3.fa	8.3872	6.5663	99.89	5.933	NA-NA	HIGH	NA-NA	6	5.933	6761/6990	99.89	184	WalshAM_2017__ERR1981175__bin.3_NODE_35_length_33096_cov_9.360098
ERR2014814_trimmed_1.fastq.gz	GCF_004771075.1_ASM477107v1_genomic.fa	1.5023	1.5761	98.39	1.063	98.25-98.53	1.063	0.99-1.13	1	1.638	3669/9278	97.05	0	GCF_004771075.1_ASM477107v1_genomic_NZ_CP027563.1 Weissella confusa strain VTT E-133279 chromosome, complete genome
ERR2014814_trimmed_1.fastq.gz	YouL_2022__SRR13308520__bin.4.fa	0.4444	0.4055	98.23	0.314	97.75-98.58	0.314	0.27-0.36	1	1.154	1292/8244	94.20	0	NODE_37_length_133389_cov_15.7682_ID_27250
ERR2014814_trimmed_1.fastq.gz	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101.fa	0.2389	0.3242	97.79	0.169	97.13-98.26	0.169	0.14-0.20	1	1.090	966/12230	92.14	6	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101_NZ_WOTS01000010.1 Enterococcus lactis strain CICC 24101 NODE_10_length_82300_cov_4.602353, whole genome shotgun sequence
ERR2014814_trimmed_1.fastq.gz	LeechJ_2020__ERS3967688__bin.2.fa	0.1529	0.3209	99.29	0.108	98.74-99.93	0.108	0.09-0.13	1	1.117	1575/19017	92.28	214	ERS3967688_k141_1437
ERR2014814_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS12-29__bin.6.fa	0.1488	0.1691	95.66	0.105	94.20-97.01	0.105	0.07-0.17	1	1.065	262/10372	88.81	365	TGS12-29_k141_701
ERR2014814_trimmed_1.fastq.gz	MAG_191.fa	0.1139	0.0665	96.87	0.081	94.94-98.65	0.081	0.04-0.15	1	1.039	155/5371	89.19	4	MAG_191_0
ERR2102261_trimmed_1.fastq.gz	MAG_148.fa	34.1546	26.1536	97.80	1572.000	NA-NA	HIGH	NA-NA	1572	1526.311	4801/9570	97.80	4739	MAG_148_0
ERR2102261_trimmed_1.fastq.gz	GCF_011611525.1_ASM1161152v1_genomic.fa	33.8287	42.4991	98.37	1557.000	NA-NA	HIGH	NA-NA	1557	1471.880	9087/15106	98.37	3556	GCF_011611525.1_ASM1161152v1_genomic_NZ_CP050139.1 Komagataeibacter rhaeticus strain ENS 9a1a chromosome, complete genome
ERR2102261_trimmed_1.fastq.gz	ArikanM_2020__ERS1939593__bin.5.fa	19.4890	16.6381	100.00	897.000	NA-NA	HIGH	NA-NA	897	894.788	10644/10651	100.00	0	ERS1939593_k141_456
ERR2102261_trimmed_1.fastq.gz	ArikanM_2020__ERS1939580__bin.2.fa	11.4500	11.1092	99.98	527.000	NA-NA	HIGH	NA-NA	527	570.183	12184/12275	99.98	69	ERS1939580_k141_163
ERR2102261_trimmed_1.fastq.gz	ArikanM_2020__ERS1875938__bin.4.fa	0.9343	3.3986	100.00	43.000	NA-NA	HIGH	NA-NA	43	44.399	45446/45470	100.00	0	ERS1875938_k141_393
ERR2102261_trimmed_1.fastq.gz	MAG_1.fa	0.0210	0.0630	99.87	0.968	99.81-99.91	0.968	0.95-1.00	1	1.613	22131/37139	98.34	2	MAG_1_0
ERR2102261_trimmed_1.fastq.gz	LimaC_2020__SRR9646966__bin.12.fa	0.0190	0.0170	95.16	0.876	94.92-95.39	0.876	0.77-0.95	2	1.809	1496/11126	93.73	2023	NODE_2_length_160213_cov_24.3385_ID_151370
ERR2102261_trimmed_1.fastq.gz	LeechJ_2020__ERS3967723__bin.17.fa	0.0170	0.0166	95.02	0.783	94.77-95.35	0.783	0.67-0.86	1	1.728	1458/12129	93.39	2952	ERS3967723_k141_31
ERR2102261_trimmed_1.fastq.gz	MAG_367.fa	0.0168	0.0217	99.38	0.774	99.27-99.50	0.774	0.73-0.81	1	1.490	7016/15774	97.42	424	MAG_367_0
ERR2102261_trimmed_1.fastq.gz	MASTER_WP4_UNINA_1__PA207_73417__bin.7.fa	0.0149	0.0174	99.30	0.687	99.17-99.44	0.687	0.65-0.72	1	1.452	5839/14614	97.08	128	PA207_73417_k141_45
ERR2102261_trimmed_1.fastq.gz	MAG_307.fa	0.0148	0.0174	99.71	0.683	99.58-99.85	0.683	0.64-0.72	1	1.424	6589/14571	97.47	4	MAG_307_0
ERR2102261_trimmed_1.fastq.gz	MAG_98.fa	0.0108	0.0131	99.71	0.495	99.55-99.88	0.495	0.47-0.52	1	1.300	5410/15158	96.73	7	MAG_98_0
ERR2102261_trimmed_1.fastq.gz	MAG_34.fa	0.0068	0.0058	99.55	0.311	99.25-99.86	0.311	0.28-0.34	1	1.174	2459/10569	95.41	0	MAG_34_0
ERR2102261_trimmed_1.fastq.gz	ArikanM_2020__ERS1939655__bin.3.fa	0.0045	0.0052	98.87	0.205	98.52-99.21	0.205	0.18-0.23	1	1.116	1866/14297	93.64	55	ERS1939655_k141_385
ERR2102261_trimmed_1.fastq.gz	MAG_160.fa	0.0043	0.0025	99.35	0.196	98.86-99.78	0.196	0.17-0.23	1	1.122	1045/7165	93.98	11	MAG_160_0
ERR2102261_trimmed_1.fastq.gz	MAG_2.fa	0.0042	0.0115	97.15	0.192	96.78-97.45	0.192	0.17-0.22	1	1.103	2453/34381	91.84	74	MAG_2_0
ERR2102261_trimmed_1.fastq.gz	MASTER_WP4_UNINA_1__SC012_71775__bin.8.fa	0.0030	0.0028	98.93	0.138	98.29-99.54	0.138	0.11-0.17	1	1.083	1092/11797	92.61	12	SC012_71775_k141_5128
ERR2102261_trimmed_1.fastq.gz	MAG_52.fa	0.0027	0.0026	95.83	0.126	94.70-97.21	0.126	0.08-0.18	1	1.070	373/11803	89.45	25	MAG_52_0
ERR2102261_trimmed_1.fastq.gz	MAG_31.fa	0.0027	0.0035	98.36	0.124	97.70-99.08	0.124	0.10-0.16	1	1.068	1150/16414	91.78	111	MAG_31_0
ERR2102261_trimmed_1.fastq.gz	ArikanM_2020__ERS1939655__bin.10.fa	0.0009	0.0014	97.76	0.042	95.80-99.98	0.042	0.02-0.07	1	1.030	394/19430	88.18	2	ERS1939655_k141_32
ERR2126384_trimmed_1.fastq.gz	ArikanM_2020__ERS1939580__bin.2.fa	34.6275	33.9406	100.00	964.000	NA-NA	HIGH	NA-NA	964	994.181	12265/12275	100.00	0	ERS1939580_k141_163
ERR2126384_trimmed_1.fastq.gz	MAG_148.fa	32.3645	25.0364	97.79	901.000	NA-NA	HIGH	NA-NA	901	899.461	4793/9570	97.79	4739	MAG_148_0
ERR2126384_trimmed_1.fastq.gz	GCF_011611525.1_ASM1161152v1_genomic.fa	30.6403	38.8873	98.36	853.000	NA-NA	HIGH	NA-NA	853	899.207	9057/15106	98.36	3554	GCF_011611525.1_ASM1161152v1_genomic_NZ_CP050139.1 Komagataeibacter rhaeticus strain ENS 9a1a chromosome, complete genome
ERR2126384_trimmed_1.fastq.gz	ArikanM_2020__ERS1939593__bin.5.fa	2.0116	1.7349	99.97	56.000	NA-NA	HIGH	NA-NA	56	66.084	10565/10651	99.97	72	ERS1939593_k141_456
ERR2126384_trimmed_1.fastq.gz	MAG_366.fa	0.2329	0.2060	95.09	6.485	NA-NA	HIGH	NA-NA	5	6.485	2278/10860	95.09	118	MAG_366_0
ERR2126384_trimmed_1.fastq.gz	LeechJ_2020__ERS3967723__bin.17.fa	0.0485	0.0478	95.52	1.349	95.35-95.67	1.349	1.24-1.48	2	2.492	2270/12129	94.74	2953	ERS3967723_k141_31
ERR2126384_trimmed_1.fastq.gz	ArikanM_2020__ERS1875938__bin.4.fa	0.0215	0.0791	99.69	0.599	99.61-99.75	0.599	0.58-0.61	1	1.357	18598/45470	97.16	0	ERS1875938_k141_393
ERR2126384_trimmed_1.fastq.gz	MAG_160.fa	0.0097	0.0057	99.18	0.269	98.78-99.63	0.269	0.23-0.31	1	1.160	1309/7165	94.66	1	MAG_160_0
ERR2126384_trimmed_1.fastq.gz	MAG_367.fa	0.0094	0.0123	95.61	0.262	95.08-96.02	0.262	0.23-0.30	1	1.166	906/15774	91.20	89	MAG_367_0
ERR2126384_trimmed_1.fastq.gz	MAG_34.fa	0.0079	0.0068	99.09	0.219	98.66-99.51	0.219	0.19-0.25	1	1.117	1566/10569	94.03	0	MAG_34_0
ERR2126384_trimmed_1.fastq.gz	MAG_1.fa	0.0062	0.0189	98.28	0.174	97.97-98.53	0.174	0.16-0.19	1	1.100	3461/37139	92.63	4	MAG_1_0
ERR2126384_trimmed_1.fastq.gz	MAG_98.fa	0.0047	0.0058	97.94	0.131	97.22-98.57	0.131	0.11-0.17	1	1.086	973/15158	91.52	4	MAG_98_0
ERR2126384_trimmed_1.fastq.gz	MAG_307.fa	0.0045	0.0053	97.00	0.125	96.08-97.87	0.125	0.09-0.17	1	1.072	668/14571	90.53	5	MAG_307_0
ERR2126384_trimmed_1.fastq.gz	MASTER_WP4_UNINA_1__SC012_71775__bin.8.fa	0.0044	0.0042	97.87	0.121	96.93-98.52	0.121	0.10-0.16	1	1.093	691/11797	91.25	6	SC012_71775_k141_5128
ERR2126384_trimmed_1.fastq.gz	ArikanM_2020__ERS1939655__bin.3.fa	0.0035	0.0041	97.60	0.098	96.53-98.64	0.098	0.07-0.14	1	1.072	628/14297	90.41	6	ERS1939655_k141_385
ERR2126384_trimmed_1.fastq.gz	ArikanM_2020__ERS1939655__bin.10.fa	0.0018	0.0029	96.88	0.051	95.13-99.69	0.051	0.02-0.09	1	1.030	363/19430	87.95	1	ERS1939655_k141_32
ERR2126384_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__Q01-30__bin.12.fa	0.0013	0.0020	95.71	0.035	93.27-96.22	0.035	0.03-0.08	1	1.057	176/19864	85.86	3	Q01-30_k141_83
ERR2133080_trimmed_1.fastq.gz	ArikanM_2020__ERS1939580__bin.2.fa	37.0453	36.4346	100.00	1176.000	NA-NA	HIGH	NA-NA	1176	1190.931	12264/12275	100.00	0	ERS1939580_k141_163
ERR2133080_trimmed_1.fastq.gz	MAG_148.fa	28.5085	22.1289	97.80	905.000	NA-NA	HIGH	NA-NA	905	902.862	4803/9570	97.80	4739	MAG_148_0
ERR2133080_trimmed_1.fastq.gz	GCF_011611525.1_ASM1161152v1_genomic.fa	27.3744	34.8613	98.28	869.000	NA-NA	HIGH	NA-NA	869	923.394	8824/15106	98.28	3556	GCF_011611525.1_ASM1161152v1_genomic_NZ_CP050139.1 Komagataeibacter rhaeticus strain ENS 9a1a chromosome, complete genome
ERR2133080_trimmed_1.fastq.gz	ArikanM_2020__ERS1939593__bin.5.fa	6.7097	5.8066	99.97	213.000	NA-NA	HIGH	NA-NA	213	220.419	10566/10651	99.97	73	ERS1939593_k141_456
ERR2133080_trimmed_1.fastq.gz	ArikanM_2020__ERS1875938__bin.4.fa	0.1139	0.4202	99.86	3.617	NA-NA	HIGH	NA-NA	3	3.617	43569/45470	99.86	0	ERS1875938_k141_393
ERR2133080_trimmed_1.fastq.gz	MAG_1.fa	0.0405	0.1227	99.95	1.284	99.90-99.98	1.284	1.25-1.32	2	1.867	26421/37139	98.91	2	MAG_1_0
ERR2133080_trimmed_1.fastq.gz	LeechJ_2020__ERS3967723__bin.17.fa	0.0378	0.0375	95.41	1.201	95.21-95.57	1.201	1.09-1.31	2	2.274	2070/12129	94.46	2951	ERS3967723_k141_31
ERR2133080_trimmed_1.fastq.gz	MAG_160.fa	0.0364	0.0213	100.00	1.154	100.01-100.20	1.154	1.09-1.23	1	1.777	5086/7165	98.90	0	MAG_160_0
ERR2133080_trimmed_1.fastq.gz	MAG_367.fa	0.0241	0.0314	99.45	0.764	99.33-99.56	0.764	0.73-0.80	1	1.582	7116/15774	97.46	483	MAG_367_0
ERR2133080_trimmed_1.fastq.gz	MAG_98.fa	0.0231	0.0285	99.76	0.734	99.65-99.87	0.734	0.69-0.77	1	1.442	7323/15158	97.68	34	MAG_98_0
ERR2133080_trimmed_1.fastq.gz	MAG_307.fa	0.0216	0.0257	99.89	0.687	99.78-100.05	0.687	0.65-0.72	1	1.425	6996/14571	97.66	6	MAG_307_0
ERR2133080_trimmed_1.fastq.gz	MASTER_WP4_UNINA_1__PA207_73417__bin.7.fa	0.0193	0.0229	99.06	0.612	98.92-99.21	0.612	0.58-0.65	1	1.372	4986/14614	96.59	126	PA207_73417_k141_45
ERR2133080_trimmed_1.fastq.gz	ArikanM_2020__ERS1939655__bin.3.fa	0.0110	0.0130	99.38	0.350	99.13-99.61	0.350	0.32-0.37	1	1.209	3487/14297	95.55	70	ERS1939655_k141_385
ERR2133080_trimmed_1.fastq.gz	MAG_34.fa	0.0089	0.0077	99.50	0.282	99.20-99.89	0.282	0.25-0.31	1	1.168	2225/10569	95.10	1	MAG_34_0
